発表日（初出）	解ける問題	論文	対象サイズ	見積もりの種類	実験実施	論理量子ビット(q)	物理量子ビット(q)	Toffoli数	Tゲート数	Cliffordゲート数	その他論理ゲート数	深さ/サイクル(count)	実行時間(s)	時空間体積(qubit-days)	デバイス	誤り訂正符号	物理量子ビット種	物理エラー率(fraction)	code distance	cycle/測定時間(s)	reaction time(s)	shot/run(count)	retry risk(fraction)	論理エラー率推定(fraction)	論理エラー率推定根拠	通信・その他仮定	数値根拠	備考	古典計算時間(s)	古典/量子時間比	古典計算仮定	古典計算根拠
2025-10-29	その他 / peaked circuit peak finding	[Gharibyan et al. 2025](https://arxiv.org/pdf/2510.25838#page=4)	56 qubits, 1917 RZZ gates, 2000 shots	Quantinuum H2 peaked-circuit experiment / no error correction / Kremer-Dupuis MPO baseline	1	5.6e1	5.6e1	NA	NA	NA	1.917e3	NA	7.2e3	NA	Quantinuum System Model H2	NA	trapped-ion qubits	1.57e-3	NA	NA	NA	2e3	NA	NA	NA	no error correction; HQAP peaked circuit; all-to-all connectivity; RZZ two-qubit gates; physical qubits treated as logical qubits; quantum runtime is an upper bound from under 2 hours	量子実験: [56-qubit H2 peaked circuits with two-qubit gate counts up to 2000; 1917 RZZ run gives 17/2000 correct peaked bitstrings](https://arxiv.org/pdf/2510.25838#page=4); 実行時間: [H2 detects the peak in under 2 hours with 1000 shots at 3000 HQC/hour](https://arxiv.org/pdf/2510.25838#page=4); 古典時間: [single Nvidia A100 GPU completed the P9 Hqap 56x1917 contraction in 4059 seconds](https://arxiv.org/pdf/2604.21908#page=5); 推定物理エラー率: [Quantinuum H2 56-qubit configuration 2Q gate fidelity 99.843(5)% -> 2Q gate infidelity 1.57e-3](https://arxiv.org/pdf/2406.02501#page=1)	誤り訂正なし実験なので、グラフ用には論理量子ビット数=物理量子ビット数として扱う。古典比較の対象を揃えるため、Gharibyan et al.の2044 RZZ signal rowではなく、Kremer and Dupuisが実際に古典シミュレーションしたP9 Hqap 56x1917 circuitを記録。その他論理ゲート数には報告されたRZZ two-qubit gate countを入れる。物理エラー率はGharibyan et al.本文の行対応キャリブレーション値ではなく、DeCross et al. 2024のQuantinuum H2 56-qubit公開ベンチマークに基づく推定値（2Q gate infidelity 1.57e-3）。	4.059e3	NA	Kremer and Dupuis 2026 MPO iterative cancellation baseline; single Nvidia A100 GPU (80 GB); near-exact samples from the ideal circuit; 1000 samples drawn after contraction; method exploits mirrored HQAP circuit structure	古典計算時間: [4059 seconds on a single Nvidia A100 GPU; same circuit executed on Quantinuum H2 in under 2 hours](https://arxiv.org/pdf/2604.21908#page=5); サンプル検証: [1000 samples drawn from contracted MPS, peak appears about 110 times](https://arxiv.org/pdf/2604.21908#page=6)
2025-09-10	その他 / Navier-Stokes方程式	[Zhuang et al. 2025](https://arxiv.org/pdf/2509.08807#page=8)	2D Taylor-Green vortex, N=2^80 grid	NSE solver / surface-code physical resource estimate	0	1.81e2	8.71e6	NA	NA	NA	NA	3.7e9	3.68e6	3.71e8	surface code / superconducting QEC cycle	surface code	superconducting qubits	5e-4	2.5e1	1e-6	NA	1e3	NA	NA	NA	spectral-based I/O; compressed-sensing tomography; routing qubits assumed equal to circuit qubits	論理量子ビット: [181](https://arxiv.org/pdf/2509.08807#page=50); 物理量子ビット: [8.71e6](https://arxiv.org/pdf/2509.08807#page=51); 深さ/サイクル: [3.70e9 QEC cycles](https://arxiv.org/pdf/2509.08807#page=51); 実行時間: [3.68e6](https://arxiv.org/pdf/2509.08807#page=51); 時空間体積: [8.71e6 * 3.68e6 / 86400 = 3.71e8](https://arxiv.org/pdf/2509.08807#page=51); 物理エラー率: [5e-4](https://arxiv.org/pdf/2509.08807#page=50); code distance: [25](https://arxiv.org/pdf/2509.08807#page=50); cycle/測定時間: [1e-6](https://arxiv.org/pdf/2509.08807#page=51); shot/run: [1000](https://arxiv.org/pdf/2509.08807#page=50)	最終要約は非Clifford depth RD+TDに基づく。Toffoli count/T-countの単一値は最終式に明示されていないためNA。QNcircuit=181*2*25^2=226250, QNfactory=8.16e6, QNrouting=QNcircuit仮定。N=2^80 gridの見積もりで、古典比較ではNLS=2^82を使う。1行はNsample=1000込みの総実行時間。	4.10e9	1.1e3	El Capitan LINPACK Rmax=1.742e18 FLOP/s; double precision CFD baseline; same-sized 2^80-grid/NLS=2^82 problem	古典計算時間: [Tclassical=C/Rmax >= 4.10e9 s ~= 129.85 years](https://arxiv.org/pdf/2509.08807#page=52); 量子/古典比較: [Tquantum=3.68e6 s, 1100x speedup](https://arxiv.org/pdf/2509.08807#page=8)
2026-02-12	量子シミュレーション / Fermi-Hubbard基底状態エネルギー推定	[Webster et al. 2026 Table IV](https://arxiv.org/pdf/2602.11457#page=14)	L=16x16, u=4, relative error <=0.5%	Pinnacle architecture / one shot / measurement time 1ms	0	5.14e2	5.8e4	NA	9.5e5	NA	NA	8e6	2.246e5	NA	NA	Pinnacle Architecture / generalized bicycle QLDPC codes	not specified	1e-3	NA	1e-3	NA	NA	NA	NA	NA	repeat-until-success synthesis for arbitrary Z rotations; pout=1e-9 magic engines; Pinnacle Architecture; generalized bicycle QLDPC code blocks; quasi-local bounded-distance connectivity; physical modality not specified	Tゲート数: [9.5e5](https://arxiv.org/pdf/2012.09238#page=6); 深さ/サイクル: [8e6 logical-cycle upper bound](https://arxiv.org/pdf/2602.11457#page=14); 物理仮定: [Pinnacle uses QLDPC code blocks and is intended for a range of hardware platforms; physical modality is not fixed](https://arxiv.org/pdf/2602.11457#page=2)	代表サイズのみ追加。Table IVには偶数L=8-32の全行あり。論理量子ビット数はWebsterのN=2L^2+2。Tゲート数はWebster Eq. (16) が参照する Campbell 2022 Table II のPLAQ T gates (NT) をLごとに使用。計算式: Webster Eq. (16) / Campbell Eq. (F10) の tau = 6.203*sqrt(W)/(epsilon*(1-x))^(3/2) * (N_R*(1.15*log2(N_R*sqrt(3W)/(x*sqrt(1-x)*epsilon^(3/2))) + 9.2) + N_T)。ここでN_T=12L^2、N_R=4L^2、epsilon=0.005*E0で、xは誤差配分の最適化パラメータ。深さ/サイクル(count)はWebsterがPinnacle実行時間に使うlogical cycles upper bound 8e6。 状態準備: Table IVはone shotの見積もり。完全な基底状態エネルギー決定にはinitial stateと真の基底状態のoverlapに依存する複数shotが必要で、shotは直列または並列に実行できると述べる。初期状態準備回路コストは別途数値化していない。 Pinnacle/QLDPCはデバイス種ではなく誤り訂正アーキテクチャとして扱う。物理量子ビット種は行ごとには固定されていない。	NA	NA	NA	NA
2026-02-12	量子シミュレーション / Fermi-Hubbard基底状態エネルギー推定	[Webster et al. 2026 Table IV](https://arxiv.org/pdf/2602.11457#page=14)	L=16x16, u=4, relative error <=0.5%	Pinnacle architecture / one shot / measurement time 1ms	0	5.14e2	2e4	NA	9.5e5	NA	NA	8e6	1.123e5	NA	NA	Pinnacle Architecture / generalized bicycle QLDPC codes	not specified	1e-4	NA	1e-3	NA	NA	NA	NA	NA	repeat-until-success synthesis for arbitrary Z rotations; pout=1e-9 magic engines; Pinnacle Architecture; generalized bicycle QLDPC code blocks; quasi-local bounded-distance connectivity; physical modality not specified	Tゲート数: [9.5e5](https://arxiv.org/pdf/2012.09238#page=6); 深さ/サイクル: [8e6 logical-cycle upper bound](https://arxiv.org/pdf/2602.11457#page=14); 物理仮定: [Pinnacle uses QLDPC code blocks and is intended for a range of hardware platforms; physical modality is not fixed](https://arxiv.org/pdf/2602.11457#page=2)	代表サイズのみ追加。Table IVには偶数L=8-32の全行あり。論理量子ビット数はWebsterのN=2L^2+2。Tゲート数はWebster Eq. (16) が参照する Campbell 2022 Table II のPLAQ T gates (NT) をLごとに使用。計算式: Webster Eq. (16) / Campbell Eq. (F10) の tau = 6.203*sqrt(W)/(epsilon*(1-x))^(3/2) * (N_R*(1.15*log2(N_R*sqrt(3W)/(x*sqrt(1-x)*epsilon^(3/2))) + 9.2) + N_T)。ここでN_T=12L^2、N_R=4L^2、epsilon=0.005*E0で、xは誤差配分の最適化パラメータ。深さ/サイクル(count)はWebsterがPinnacle実行時間に使うlogical cycles upper bound 8e6。 状態準備: Table IVはone shotの見積もり。完全な基底状態エネルギー決定にはinitial stateと真の基底状態のoverlapに依存する複数shotが必要で、shotは直列または並列に実行できると述べる。初期状態準備回路コストは別途数値化していない。 Pinnacle/QLDPCはデバイス種ではなく誤り訂正アーキテクチャとして扱う。物理量子ビット種は行ごとには固定されていない。	NA	NA	NA	NA
2026-02-12	量子シミュレーション / Fermi-Hubbard基底状態エネルギー推定	[Webster et al. 2026 Table IV](https://arxiv.org/pdf/2602.11457#page=14)	L=16x16, u=4, relative error <=0.5%	Pinnacle architecture / one shot / measurement time 1us	0	5.14e2	5.8e4	NA	9.5e5	NA	NA	8e6	2.28e2	NA	NA	Pinnacle Architecture / generalized bicycle QLDPC codes	not specified	1e-3	NA	1e-6	NA	NA	NA	NA	NA	repeat-until-success synthesis for arbitrary Z rotations; pout=1e-9 magic engines; Pinnacle Architecture; generalized bicycle QLDPC code blocks; quasi-local bounded-distance connectivity; physical modality not specified	Tゲート数: [9.5e5](https://arxiv.org/pdf/2012.09238#page=6); 深さ/サイクル: [8e6 logical-cycle upper bound](https://arxiv.org/pdf/2602.11457#page=14); 物理仮定: [Pinnacle uses QLDPC code blocks and is intended for a range of hardware platforms; physical modality is not fixed](https://arxiv.org/pdf/2602.11457#page=2)	代表サイズのみ追加。Table IVには偶数L=8-32の全行あり。論理量子ビット数はWebsterのN=2L^2+2。Tゲート数はWebster Eq. (16) が参照する Campbell 2022 Table II のPLAQ T gates (NT) をLごとに使用。計算式: Webster Eq. (16) / Campbell Eq. (F10) の tau = 6.203*sqrt(W)/(epsilon*(1-x))^(3/2) * (N_R*(1.15*log2(N_R*sqrt(3W)/(x*sqrt(1-x)*epsilon^(3/2))) + 9.2) + N_T)。ここでN_T=12L^2、N_R=4L^2、epsilon=0.005*E0で、xは誤差配分の最適化パラメータ。深さ/サイクル(count)はWebsterがPinnacle実行時間に使うlogical cycles upper bound 8e6。 状態準備: Table IVはone shotの見積もり。完全な基底状態エネルギー決定にはinitial stateと真の基底状態のoverlapに依存する複数shotが必要で、shotは直列または並列に実行できると述べる。初期状態準備回路コストは別途数値化していない。 Pinnacle/QLDPCはデバイス種ではなく誤り訂正アーキテクチャとして扱う。物理量子ビット種は行ごとには固定されていない。	NA	NA	NA	NA
2026-02-12	量子シミュレーション / Fermi-Hubbard基底状態エネルギー推定	[Webster et al. 2026 Table IV](https://arxiv.org/pdf/2602.11457#page=14)	L=16x16, u=4, relative error <=0.5%	Pinnacle architecture / one shot / measurement time 1us	0	5.14e2	2e4	NA	9.5e5	NA	NA	8e6	1.08e2	NA	NA	Pinnacle Architecture / generalized bicycle QLDPC codes	not specified	1e-4	NA	1e-6	NA	NA	NA	NA	NA	repeat-until-success synthesis for arbitrary Z rotations; pout=1e-9 magic engines; Pinnacle Architecture; generalized bicycle QLDPC code blocks; quasi-local bounded-distance connectivity; physical modality not specified	Tゲート数: [9.5e5](https://arxiv.org/pdf/2012.09238#page=6); 深さ/サイクル: [8e6 logical-cycle upper bound](https://arxiv.org/pdf/2602.11457#page=14); 物理仮定: [Pinnacle uses QLDPC code blocks and is intended for a range of hardware platforms; physical modality is not fixed](https://arxiv.org/pdf/2602.11457#page=2)	代表サイズのみ追加。Table IVには偶数L=8-32の全行あり。論理量子ビット数はWebsterのN=2L^2+2。Tゲート数はWebster Eq. (16) が参照する Campbell 2022 Table II のPLAQ T gates (NT) をLごとに使用。計算式: Webster Eq. (16) / Campbell Eq. (F10) の tau = 6.203*sqrt(W)/(epsilon*(1-x))^(3/2) * (N_R*(1.15*log2(N_R*sqrt(3W)/(x*sqrt(1-x)*epsilon^(3/2))) + 9.2) + N_T)。ここでN_T=12L^2、N_R=4L^2、epsilon=0.005*E0で、xは誤差配分の最適化パラメータ。深さ/サイクル(count)はWebsterがPinnacle実行時間に使うlogical cycles upper bound 8e6。 状態準備: Table IVはone shotの見積もり。完全な基底状態エネルギー決定にはinitial stateと真の基底状態のoverlapに依存する複数shotが必要で、shotは直列または並列に実行できると述べる。初期状態準備回路コストは別途数値化していない。 Pinnacle/QLDPCはデバイス種ではなく誤り訂正アーキテクチャとして扱う。物理量子ビット種は行ごとには固定されていない。	NA	NA	NA	NA
2026-02-12	量子シミュレーション / Fermi-Hubbard基底状態エネルギー推定	[Webster et al. 2026 Table IV](https://arxiv.org/pdf/2602.11457#page=14)	L=24x24, u=4, relative error <=0.5%	Pinnacle architecture / one shot / measurement time 1ms	0	1.154e3	1.23e5	NA	8.5e5	NA	NA	8e6	2.246e5	NA	NA	Pinnacle Architecture / generalized bicycle QLDPC codes	not specified	1e-3	NA	1e-3	NA	NA	NA	NA	NA	repeat-until-success synthesis for arbitrary Z rotations; pout=1e-9 magic engines; Pinnacle Architecture; generalized bicycle QLDPC code blocks; quasi-local bounded-distance connectivity; physical modality not specified	Tゲート数: [8.5e5](https://arxiv.org/pdf/2012.09238#page=6); 深さ/サイクル: [8e6 logical-cycle upper bound](https://arxiv.org/pdf/2602.11457#page=14); 物理仮定: [Pinnacle uses QLDPC code blocks and is intended for a range of hardware platforms; physical modality is not fixed](https://arxiv.org/pdf/2602.11457#page=2)	代表サイズのみ追加。Table IVには偶数L=8-32の全行あり。論理量子ビット数はWebsterのN=2L^2+2。Tゲート数はWebster Eq. (16) が参照する Campbell 2022 Table II のPLAQ T gates (NT) をLごとに使用。計算式: Webster Eq. (16) / Campbell Eq. (F10) の tau = 6.203*sqrt(W)/(epsilon*(1-x))^(3/2) * (N_R*(1.15*log2(N_R*sqrt(3W)/(x*sqrt(1-x)*epsilon^(3/2))) + 9.2) + N_T)。ここでN_T=12L^2、N_R=4L^2、epsilon=0.005*E0で、xは誤差配分の最適化パラメータ。深さ/サイクル(count)はWebsterがPinnacle実行時間に使うlogical cycles upper bound 8e6。 状態準備: Table IVはone shotの見積もり。完全な基底状態エネルギー決定にはinitial stateと真の基底状態のoverlapに依存する複数shotが必要で、shotは直列または並列に実行できると述べる。初期状態準備回路コストは別途数値化していない。 Pinnacle/QLDPCはデバイス種ではなく誤り訂正アーキテクチャとして扱う。物理量子ビット種は行ごとには固定されていない。	NA	NA	NA	NA
2026-02-12	量子シミュレーション / Fermi-Hubbard基底状態エネルギー推定	[Webster et al. 2026 Table IV](https://arxiv.org/pdf/2602.11457#page=14)	L=24x24, u=4, relative error <=0.5%	Pinnacle architecture / one shot / measurement time 1ms	0	1.154e3	4.4e4	NA	8.5e5	NA	NA	8e6	1.123e5	NA	NA	Pinnacle Architecture / generalized bicycle QLDPC codes	not specified	1e-4	NA	1e-3	NA	NA	NA	NA	NA	repeat-until-success synthesis for arbitrary Z rotations; pout=1e-9 magic engines; Pinnacle Architecture; generalized bicycle QLDPC code blocks; quasi-local bounded-distance connectivity; physical modality not specified	Tゲート数: [8.5e5](https://arxiv.org/pdf/2012.09238#page=6); 深さ/サイクル: [8e6 logical-cycle upper bound](https://arxiv.org/pdf/2602.11457#page=14); 物理仮定: [Pinnacle uses QLDPC code blocks and is intended for a range of hardware platforms; physical modality is not fixed](https://arxiv.org/pdf/2602.11457#page=2)	代表サイズのみ追加。Table IVには偶数L=8-32の全行あり。論理量子ビット数はWebsterのN=2L^2+2。Tゲート数はWebster Eq. (16) が参照する Campbell 2022 Table II のPLAQ T gates (NT) をLごとに使用。計算式: Webster Eq. (16) / Campbell Eq. (F10) の tau = 6.203*sqrt(W)/(epsilon*(1-x))^(3/2) * (N_R*(1.15*log2(N_R*sqrt(3W)/(x*sqrt(1-x)*epsilon^(3/2))) + 9.2) + N_T)。ここでN_T=12L^2、N_R=4L^2、epsilon=0.005*E0で、xは誤差配分の最適化パラメータ。深さ/サイクル(count)はWebsterがPinnacle実行時間に使うlogical cycles upper bound 8e6。 状態準備: Table IVはone shotの見積もり。完全な基底状態エネルギー決定にはinitial stateと真の基底状態のoverlapに依存する複数shotが必要で、shotは直列または並列に実行できると述べる。初期状態準備回路コストは別途数値化していない。 Pinnacle/QLDPCはデバイス種ではなく誤り訂正アーキテクチャとして扱う。物理量子ビット種は行ごとには固定されていない。	NA	NA	NA	NA
2026-02-12	量子シミュレーション / Fermi-Hubbard基底状態エネルギー推定	[Webster et al. 2026 Table IV](https://arxiv.org/pdf/2602.11457#page=14)	L=24x24, u=4, relative error <=0.5%	Pinnacle architecture / one shot / measurement time 1us	0	1.154e3	1.23e5	NA	8.5e5	NA	NA	8e6	2.28e2	NA	NA	Pinnacle Architecture / generalized bicycle QLDPC codes	not specified	1e-3	NA	1e-6	NA	NA	NA	NA	NA	repeat-until-success synthesis for arbitrary Z rotations; pout=1e-9 magic engines; Pinnacle Architecture; generalized bicycle QLDPC code blocks; quasi-local bounded-distance connectivity; physical modality not specified	Tゲート数: [8.5e5](https://arxiv.org/pdf/2012.09238#page=6); 深さ/サイクル: [8e6 logical-cycle upper bound](https://arxiv.org/pdf/2602.11457#page=14); 物理仮定: [Pinnacle uses QLDPC code blocks and is intended for a range of hardware platforms; physical modality is not fixed](https://arxiv.org/pdf/2602.11457#page=2)	代表サイズのみ追加。Table IVには偶数L=8-32の全行あり。論理量子ビット数はWebsterのN=2L^2+2。Tゲート数はWebster Eq. (16) が参照する Campbell 2022 Table II のPLAQ T gates (NT) をLごとに使用。計算式: Webster Eq. (16) / Campbell Eq. (F10) の tau = 6.203*sqrt(W)/(epsilon*(1-x))^(3/2) * (N_R*(1.15*log2(N_R*sqrt(3W)/(x*sqrt(1-x)*epsilon^(3/2))) + 9.2) + N_T)。ここでN_T=12L^2、N_R=4L^2、epsilon=0.005*E0で、xは誤差配分の最適化パラメータ。深さ/サイクル(count)はWebsterがPinnacle実行時間に使うlogical cycles upper bound 8e6。 状態準備: Table IVはone shotの見積もり。完全な基底状態エネルギー決定にはinitial stateと真の基底状態のoverlapに依存する複数shotが必要で、shotは直列または並列に実行できると述べる。初期状態準備回路コストは別途数値化していない。 Pinnacle/QLDPCはデバイス種ではなく誤り訂正アーキテクチャとして扱う。物理量子ビット種は行ごとには固定されていない。	NA	NA	NA	NA
2026-02-12	量子シミュレーション / Fermi-Hubbard基底状態エネルギー推定	[Webster et al. 2026 Table IV](https://arxiv.org/pdf/2602.11457#page=14)	L=24x24, u=4, relative error <=0.5%	Pinnacle architecture / one shot / measurement time 1us	0	1.154e3	4.4e4	NA	8.5e5	NA	NA	8e6	1.08e2	NA	NA	Pinnacle Architecture / generalized bicycle QLDPC codes	not specified	1e-4	NA	1e-6	NA	NA	NA	NA	NA	repeat-until-success synthesis for arbitrary Z rotations; pout=1e-9 magic engines; Pinnacle Architecture; generalized bicycle QLDPC code blocks; quasi-local bounded-distance connectivity; physical modality not specified	Tゲート数: [8.5e5](https://arxiv.org/pdf/2012.09238#page=6); 深さ/サイクル: [8e6 logical-cycle upper bound](https://arxiv.org/pdf/2602.11457#page=14); 物理仮定: [Pinnacle uses QLDPC code blocks and is intended for a range of hardware platforms; physical modality is not fixed](https://arxiv.org/pdf/2602.11457#page=2)	代表サイズのみ追加。Table IVには偶数L=8-32の全行あり。論理量子ビット数はWebsterのN=2L^2+2。Tゲート数はWebster Eq. (16) が参照する Campbell 2022 Table II のPLAQ T gates (NT) をLごとに使用。計算式: Webster Eq. (16) / Campbell Eq. (F10) の tau = 6.203*sqrt(W)/(epsilon*(1-x))^(3/2) * (N_R*(1.15*log2(N_R*sqrt(3W)/(x*sqrt(1-x)*epsilon^(3/2))) + 9.2) + N_T)。ここでN_T=12L^2、N_R=4L^2、epsilon=0.005*E0で、xは誤差配分の最適化パラメータ。深さ/サイクル(count)はWebsterがPinnacle実行時間に使うlogical cycles upper bound 8e6。 状態準備: Table IVはone shotの見積もり。完全な基底状態エネルギー決定にはinitial stateと真の基底状態のoverlapに依存する複数shotが必要で、shotは直列または並列に実行できると述べる。初期状態準備回路コストは別途数値化していない。 Pinnacle/QLDPCはデバイス種ではなく誤り訂正アーキテクチャとして扱う。物理量子ビット種は行ごとには固定されていない。	NA	NA	NA	NA
2026-02-12	量子シミュレーション / Fermi-Hubbard基底状態エネルギー推定	[Webster et al. 2026 Table IV](https://arxiv.org/pdf/2602.11457#page=14)	L=32x32, u=4, relative error <=0.5%	Pinnacle architecture / one shot / measurement time 1ms	0	2.05e3	2.13e5	NA	8.7e5	NA	NA	8e6	2.246e5	NA	NA	Pinnacle Architecture / generalized bicycle QLDPC codes	not specified	1e-3	NA	1e-3	NA	NA	NA	NA	NA	repeat-until-success synthesis for arbitrary Z rotations; pout=1e-9 magic engines; Pinnacle Architecture; generalized bicycle QLDPC code blocks; quasi-local bounded-distance connectivity; physical modality not specified	Tゲート数: [8.7e5](https://arxiv.org/pdf/2012.09238#page=6); 深さ/サイクル: [8e6 logical-cycle upper bound](https://arxiv.org/pdf/2602.11457#page=14); 物理仮定: [Pinnacle uses QLDPC code blocks and is intended for a range of hardware platforms; physical modality is not fixed](https://arxiv.org/pdf/2602.11457#page=2)	代表サイズのみ追加。Table IVには偶数L=8-32の全行あり。論理量子ビット数はWebsterのN=2L^2+2。Tゲート数はWebster Eq. (16) が参照する Campbell 2022 Table II のPLAQ T gates (NT) をLごとに使用。計算式: Webster Eq. (16) / Campbell Eq. (F10) の tau = 6.203*sqrt(W)/(epsilon*(1-x))^(3/2) * (N_R*(1.15*log2(N_R*sqrt(3W)/(x*sqrt(1-x)*epsilon^(3/2))) + 9.2) + N_T)。ここでN_T=12L^2、N_R=4L^2、epsilon=0.005*E0で、xは誤差配分の最適化パラメータ。深さ/サイクル(count)はWebsterがPinnacle実行時間に使うlogical cycles upper bound 8e6。 状態準備: Table IVはone shotの見積もり。完全な基底状態エネルギー決定にはinitial stateと真の基底状態のoverlapに依存する複数shotが必要で、shotは直列または並列に実行できると述べる。初期状態準備回路コストは別途数値化していない。 Pinnacle/QLDPCはデバイス種ではなく誤り訂正アーキテクチャとして扱う。物理量子ビット種は行ごとには固定されていない。	NA	NA	NA	NA
2026-02-12	量子シミュレーション / Fermi-Hubbard基底状態エネルギー推定	[Webster et al. 2026 Table IV](https://arxiv.org/pdf/2602.11457#page=14)	L=32x32, u=4, relative error <=0.5%	Pinnacle architecture / one shot / measurement time 1ms	0	2.05e3	7.8e4	NA	8.7e5	NA	NA	8e6	1.123e5	NA	NA	Pinnacle Architecture / generalized bicycle QLDPC codes	not specified	1e-4	NA	1e-3	NA	NA	NA	NA	NA	repeat-until-success synthesis for arbitrary Z rotations; pout=1e-9 magic engines; Pinnacle Architecture; generalized bicycle QLDPC code blocks; quasi-local bounded-distance connectivity; physical modality not specified	Tゲート数: [8.7e5](https://arxiv.org/pdf/2012.09238#page=6); 深さ/サイクル: [8e6 logical-cycle upper bound](https://arxiv.org/pdf/2602.11457#page=14); 物理仮定: [Pinnacle uses QLDPC code blocks and is intended for a range of hardware platforms; physical modality is not fixed](https://arxiv.org/pdf/2602.11457#page=2)	代表サイズのみ追加。Table IVには偶数L=8-32の全行あり。論理量子ビット数はWebsterのN=2L^2+2。Tゲート数はWebster Eq. (16) が参照する Campbell 2022 Table II のPLAQ T gates (NT) をLごとに使用。計算式: Webster Eq. (16) / Campbell Eq. (F10) の tau = 6.203*sqrt(W)/(epsilon*(1-x))^(3/2) * (N_R*(1.15*log2(N_R*sqrt(3W)/(x*sqrt(1-x)*epsilon^(3/2))) + 9.2) + N_T)。ここでN_T=12L^2、N_R=4L^2、epsilon=0.005*E0で、xは誤差配分の最適化パラメータ。深さ/サイクル(count)はWebsterがPinnacle実行時間に使うlogical cycles upper bound 8e6。 状態準備: Table IVはone shotの見積もり。完全な基底状態エネルギー決定にはinitial stateと真の基底状態のoverlapに依存する複数shotが必要で、shotは直列または並列に実行できると述べる。初期状態準備回路コストは別途数値化していない。 Pinnacle/QLDPCはデバイス種ではなく誤り訂正アーキテクチャとして扱う。物理量子ビット種は行ごとには固定されていない。	NA	NA	NA	NA
2026-02-12	量子シミュレーション / Fermi-Hubbard基底状態エネルギー推定	[Webster et al. 2026 Table IV](https://arxiv.org/pdf/2602.11457#page=14)	L=32x32, u=4, relative error <=0.5%	Pinnacle architecture / one shot / measurement time 1us	0	2.05e3	2.13e5	NA	8.7e5	NA	NA	8e6	2.28e2	NA	NA	Pinnacle Architecture / generalized bicycle QLDPC codes	not specified	1e-3	NA	1e-6	NA	NA	NA	NA	NA	repeat-until-success synthesis for arbitrary Z rotations; pout=1e-9 magic engines; Pinnacle Architecture; generalized bicycle QLDPC code blocks; quasi-local bounded-distance connectivity; physical modality not specified	Tゲート数: [8.7e5](https://arxiv.org/pdf/2012.09238#page=6); 深さ/サイクル: [8e6 logical-cycle upper bound](https://arxiv.org/pdf/2602.11457#page=14); 物理仮定: [Pinnacle uses QLDPC code blocks and is intended for a range of hardware platforms; physical modality is not fixed](https://arxiv.org/pdf/2602.11457#page=2)	代表サイズのみ追加。Table IVには偶数L=8-32の全行あり。論理量子ビット数はWebsterのN=2L^2+2。Tゲート数はWebster Eq. (16) が参照する Campbell 2022 Table II のPLAQ T gates (NT) をLごとに使用。計算式: Webster Eq. (16) / Campbell Eq. (F10) の tau = 6.203*sqrt(W)/(epsilon*(1-x))^(3/2) * (N_R*(1.15*log2(N_R*sqrt(3W)/(x*sqrt(1-x)*epsilon^(3/2))) + 9.2) + N_T)。ここでN_T=12L^2、N_R=4L^2、epsilon=0.005*E0で、xは誤差配分の最適化パラメータ。深さ/サイクル(count)はWebsterがPinnacle実行時間に使うlogical cycles upper bound 8e6。 状態準備: Table IVはone shotの見積もり。完全な基底状態エネルギー決定にはinitial stateと真の基底状態のoverlapに依存する複数shotが必要で、shotは直列または並列に実行できると述べる。初期状態準備回路コストは別途数値化していない。 Pinnacle/QLDPCはデバイス種ではなく誤り訂正アーキテクチャとして扱う。物理量子ビット種は行ごとには固定されていない。	NA	NA	NA	NA
2026-02-12	量子シミュレーション / Fermi-Hubbard基底状態エネルギー推定	[Webster et al. 2026 Table IV](https://arxiv.org/pdf/2602.11457#page=14)	L=32x32, u=4, relative error <=0.5%	Pinnacle architecture / one shot / measurement time 1us	0	2.05e3	7.8e4	NA	8.7e5	NA	NA	8e6	1.08e2	NA	NA	Pinnacle Architecture / generalized bicycle QLDPC codes	not specified	1e-4	NA	1e-6	NA	NA	NA	NA	NA	repeat-until-success synthesis for arbitrary Z rotations; pout=1e-9 magic engines; Pinnacle Architecture; generalized bicycle QLDPC code blocks; quasi-local bounded-distance connectivity; physical modality not specified	Tゲート数: [8.7e5](https://arxiv.org/pdf/2012.09238#page=6); 深さ/サイクル: [8e6 logical-cycle upper bound](https://arxiv.org/pdf/2602.11457#page=14); 物理仮定: [Pinnacle uses QLDPC code blocks and is intended for a range of hardware platforms; physical modality is not fixed](https://arxiv.org/pdf/2602.11457#page=2)	代表サイズのみ追加。Table IVには偶数L=8-32の全行あり。論理量子ビット数はWebsterのN=2L^2+2。Tゲート数はWebster Eq. (16) が参照する Campbell 2022 Table II のPLAQ T gates (NT) をLごとに使用。計算式: Webster Eq. (16) / Campbell Eq. (F10) の tau = 6.203*sqrt(W)/(epsilon*(1-x))^(3/2) * (N_R*(1.15*log2(N_R*sqrt(3W)/(x*sqrt(1-x)*epsilon^(3/2))) + 9.2) + N_T)。ここでN_T=12L^2、N_R=4L^2、epsilon=0.005*E0で、xは誤差配分の最適化パラメータ。深さ/サイクル(count)はWebsterがPinnacle実行時間に使うlogical cycles upper bound 8e6。 状態準備: Table IVはone shotの見積もり。完全な基底状態エネルギー決定にはinitial stateと真の基底状態のoverlapに依存する複数shotが必要で、shotは直列または並列に実行できると述べる。初期状態準備回路コストは別途数値化していない。 Pinnacle/QLDPCはデバイス種ではなく誤り訂正アーキテクチャとして扱う。物理量子ビット種は行ごとには固定されていない。	NA	NA	NA	NA
